subscribed,predicted_subscribed,predicted_probability,marital,age_group
1,1,0.9480648819054891,single,30-39
1,1,0.7919521656673005,single,30-39
1,1,0.7920175497527072,married,Under 30
0,1,0.8269730366676806,single,50-59
0,1,0.6962296568534417,single,Under 30
0,1,0.7914852032090006,single,Under 30
0,1,0.7173557016188065,single,30-39
0,1,0.7988036036671473,divorced,Under 30
0,1,0.7698215774476692,married,50-59
0,1,0.8062990093698361,single,40-49
0,1,0.7969164259424693,single,Under 30
0,1,0.7815207071585545,married,30-39
0,1,0.7970707184779092,married,30-39
1,1,0.9473445601832203,single,30-39
0,1,0.9473445601832203,single,30-39
0,1,0.7668694518221805,single,Under 30
1,1,0.9331288229402682,single,Under 30
1,1,0.8326733006737559,single,50-59
0,1,0.7799797573014581,single,30-39
0,1,0.7252591523269585,single,30-39
1,1,0.8077289349219303,single,Under 30
1,1,0.7663849595026535,married,40-49
1,1,0.8485184982562742,single,Under 30
0,1,0.7538798443494406,married,30-39
0,1,0.7834120721689718,single,Under 30
1,1,0.7950327840864764,single,40-49
1,1,0.7863381090693073,married,30-39
1,1,0.6892254905058011,married,40-49
0,1,0.7989206660045354,married,30-39
0,1,0.9476781668015646,single,Under 30
0,1,0.8090888908689338,single,30-39
1,1,0.9500374853119465,married,40-49
0,1,0.7880820017727649,single,Under 30
0,1,0.7979264266395548,married,50-59
0,1,0.8074749330163147,single,Under 30
0,1,0.7182619939215475,single,30-39
1,1,0.7680596750879303,married,40-49
1,1,0.8248543651075244,single,Under 30
1,1,0.939633233904992,married,30-39
0,1,0.7630534269403974,married,40-49
1,1,0.8137962460503899,married,Under 30
1,1,0.7210387332420142,married,30-39
0,1,0.8500675788924716,single,Under 30
1,1,0.6683948856077282,single,Under 30
0,1,0.7441499121777804,single,Under 30
0,1,0.825112801664151,single,Under 30
0,1,0.7590117122971436,single,30-39
1,1,0.7902679368975224,married,50-59
1,1,0.9393295318217145,married,50-59
0,1,0.8199755761146474,single,Under 30
1,1,0.834913515283373,married,50-59
0,1,0.8119595652976573,single,Under 30
0,1,0.827490969190002,single,Under 30
1,1,0.8017532204256127,single,Under 30
1,1,0.7347395462533142,single,Under 30
1,1,0.6933068707958082,married,50-59
0,1,0.9376355705604005,married,40-49
0,1,0.9553219069786637,married,50-59
0,1,0.7968248313931375,married,50-59
0,1,0.8553426271149691,married,60+
0,1,0.791976729863275,married,30-39
0,1,0.7956325060714484,single,30-39
0,1,0.6891507798954716,single,Under 30
0,1,0.6944161235676471,married,50-59
0,1,0.8420801884549194,married,60+
0,1,0.786329422792974,married,30-39
1,1,0.7885588392488396,married,30-39
1,1,0.7843668344769125,single,Under 30
1,1,0.7936017131128164,divorced,30-39
0,1,0.6897883492754936,married,40-49
0,1,0.7652845429961567,divorced,30-39
0,1,0.7875925027311642,married,50-59
1,1,0.8189142652810127,single,Under 30
0,1,0.7783861124941996,married,30-39
1,1,0.7948847679595887,married,40-49
0,1,0.8315786328685996,married,50-59
0,1,0.7298684966634232,divorced,30-39
1,1,0.8113699192413442,single,40-49
0,1,0.8174172368274769,single,Under 30
0,1,0.7809803079727241,single,Under 30
0,1,0.7754275778934374,single,Under 30
0,1,0.8529086683596571,single,Under 30
1,1,0.6559891259134417,divorced,30-39
1,1,0.7667930755971245,divorced,40-49
0,1,0.7779411653472937,married,30-39
1,1,0.8017129094219774,married,30-39
0,1,0.7042761611278475,single,Under 30
1,1,0.8210217115875141,single,30-39
0,1,0.8030206184133112,single,Under 30
1,1,0.9392941338008808,single,Under 30
0,1,0.7847809539374249,single,Under 30
1,1,0.7836085404373782,married,30-39
0,1,0.7539139863844304,single,30-39
0,1,0.8063457276618549,single,Under 30
1,1,0.830114848132949,married,60+
0,1,0.8167122810574297,single,30-39
0,1,0.8167122810574297,single,30-39
1,1,0.7995617299699687,married,50-59
1,1,0.7739877297919758,single,30-39
0,1,0.7554719476660051,married,30-39
1,1,0.7710859576935304,married,50-59
1,1,0.776621620742447,married,50-59
1,1,0.8527469117641436,single,Under 30
1,1,0.8005298537315653,single,Under 30
0,1,0.7900764193756853,single,40-49
1,1,0.6888799993891772,married,Under 30
0,1,0.8081011470443086,single,Under 30
0,1,0.7905920442491612,single,Under 30
0,1,0.8126486651064271,single,Under 30
1,1,0.9456872635355152,married,50-59
0,1,0.6379923993449006,single,Under 30
0,1,0.738874309086031,single,Under 30
0,1,0.7242833262858458,single,Under 30
0,1,0.7227709817448525,married,40-49
0,1,0.8081021936379869,married,30-39
0,1,0.8083019675176952,married,30-39
1,1,0.7732665911256287,single,Under 30
0,1,0.7554719476660051,married,30-39
0,1,0.8016855303830569,single,Under 30
0,1,0.7758143310841392,single,40-49
0,1,0.7788304215552649,married,Under 30
1,1,0.7910184519925009,single,Under 30
0,1,0.8568330480941901,single,Under 30
0,1,0.8006459421160204,single,30-39
0,1,0.7943337696955171,single,Under 30
1,1,0.7944193205368805,married,30-39
0,1,0.7857732612717286,married,40-49
1,1,0.8091228132911794,married,30-39
1,1,0.7402636934507354,married,50-59
0,1,0.6744134663354007,single,Under 30
1,1,0.7403673303072472,married,50-59
0,1,0.8157302609031407,married,50-59
0,1,0.8110266007015331,married,50-59
0,1,0.7507269654767659,married,40-49
1,1,0.8025714969912845,single,40-49
0,1,0.8123071355710312,married,40-49
0,1,0.7877030985927118,married,30-39
0,1,0.8096833700518087,married,30-39
0,1,0.7201653845324925,married,50-59
0,1,0.6915146242881517,married,Under 30
0,1,0.7969238257180096,single,40-49
0,1,0.8268923862312633,single,40-49
0,1,0.8024692308297942,married,40-49
0,1,0.689034837980618,married,40-49
0,1,0.837248855185193,married,50-59
1,1,0.7964955143152019,married,50-59
0,1,0.79650636758511,single,40-49
0,1,0.881421868615404,married,30-39
1,1,0.8279410741782576,married,50-59
0,1,0.8070448785326513,single,30-39
0,1,0.660047723639962,single,40-49
1,1,0.6977159712638288,married,Under 30
0,1,0.7553702234759941,single,Under 30
0,1,0.7549892651409726,single,30-39
0,1,0.8392928390289552,single,Under 30
0,1,0.8281941307869967,single,40-49
1,1,0.9384305193215953,single,Under 30
0,1,0.8664249717608303,single,Under 30
0,1,0.7283754943220042,single,Under 30
0,1,0.7910146065907444,married,30-39
0,1,0.6986707720141977,married,30-39
1,1,0.8534486566144146,single,Under 30
0,1,0.5780628915713459,married,50-59
1,1,0.8066789515335473,single,Under 30
0,1,0.8033689440978508,married,50-59
0,1,0.8083179969919919,married,50-59
1,1,0.6137395777723367,married,50-59
0,1,0.7671036907507229,single,Under 30
1,1,0.8099062183369917,married,40-49
1,1,0.6273754386496525,single,Under 30
0,1,0.6807732338888594,married,30-39
0,1,0.6905271784770823,married,40-49
1,1,0.5132817479526215,married,30-39
1,1,0.85422224567034,single,30-39
0,1,0.8013074225027536,single,30-39
0,1,0.7974807380685983,married,30-39
0,1,0.6612769861856779,married,30-39
1,1,0.7831918582964189,married,40-49
0,1,0.7885659953813772,married,Under 30
0,1,0.6438273881781149,married,50-59
0,1,0.7151594707144799,married,50-59
0,1,0.7129946933414969,married,40-49
0,1,0.8097762726947881,divorced,60+
0,1,0.7698310308416509,married,50-59
0,1,0.9298972334807349,single,40-49
1,1,0.5300304498566298,married,40-49
0,1,0.7970979674510746,married,50-59
1,1,0.9451717132831204,married,50-59
0,1,0.7980801931956824,single,40-49
0,1,0.8013022646018025,divorced,40-49
0,1,0.8038549182203335,single,30-39
0,1,0.7935993220229975,single,30-39
0,1,0.943362416554367,single,40-49
0,1,0.6426790268517405,married,40-49
0,1,0.8036788097805553,married,30-39
1,1,0.7205931243321521,married,30-39
0,1,0.6596469769761985,married,50-59
0,1,0.7899777509537543,single,Under 30
0,1,0.7089788917228076,single,30-39
0,1,0.7933943181049857,married,40-49
0,1,0.8552318248421502,single,30-39
1,1,0.9446662802546234,married,30-39
0,1,0.7783256898675198,married,40-49
0,1,0.8125000863398477,single,40-49
1,1,0.9495660703449511,single,Under 30
0,1,0.8048053952405477,married,40-49
0,1,0.8178726934593356,single,30-39
0,1,0.8078470261506544,divorced,40-49
0,1,0.6988554582839477,married,40-49
0,1,0.8241631674280802,married,30-39
0,1,0.8210219725271589,single,30-39
0,1,0.694701721042331,single,30-39
1,1,0.8159588241000644,single,30-39
0,1,0.8159588241000644,single,30-39
0,1,0.777209821844694,single,30-39
1,1,0.8045959057085905,married,60+
1,1,0.7753744100617773,married,30-39
1,1,0.794852712748546,married,50-59
0,1,0.9625402745766508,married,50-59
0,1,0.8104914970717202,married,50-59
0,1,0.8216752298178424,married,50-59
1,1,0.9502261894668751,married,50-59
1,1,0.6883064193221582,single,50-59
1,1,0.6794379181321472,married,60+
1,1,0.820038335783262,single,Under 30
0,1,0.6392875231437137,married,50-59
0,1,0.6710484079662714,married,30-39
0,1,0.8141899743194858,married,40-49
1,1,0.8141899743194858,married,40-49
1,1,0.8141899743194858,married,40-49
1,1,0.8137020535970461,married,50-59
1,1,0.6828086981570729,married,60+
1,1,0.765232576093548,divorced,50-59
1,1,0.7708677254766632,divorced,50-59
0,1,0.9598295710921445,married,50-59
0,1,0.7842496356430094,divorced,60+
1,1,0.9444369153491277,married,50-59
1,1,0.8196800769837482,single,40-49
1,1,0.8273119730544368,married,40-49
0,1,0.8260797309692205,single,40-49
0,1,0.8103547005529912,married,50-59
0,1,0.7211720547892841,married,50-59
0,1,0.8256076754977881,married,50-59
0,1,0.7895538495377855,divorced,60+
0,1,0.742821939662705,married,60+
0,1,0.8219599834100256,single,30-39
0,1,0.7388111441659856,married,40-49
0,1,0.7717957667487327,married,50-59
0,1,0.7273004800062421,single,30-39
1,1,0.9518117976974291,single,30-39
0,1,0.8010308632744159,married,30-39
0,1,0.7146520755802969,married,Under 30
1,1,0.8204715733563671,married,50-59
1,1,0.8247783998708018,single,30-39
1,1,0.7860954257292264,married,50-59
1,1,0.9110330028110436,married,60+
1,1,0.7052193293532328,married,50-59
1,1,0.640905717340317,divorced,40-49
1,1,0.844797473676011,divorced,50-59
1,1,0.674297401251884,divorced,50-59
1,1,0.7978254888860986,single,Under 30
1,1,0.8033783883285581,single,Under 30
0,1,0.6985429825862934,married,30-39
1,1,0.7876253363471618,married,40-49
1,1,0.804386721071572,single,Under 30
0,1,0.834691560011486,married,50-59
1,1,0.8034094675114758,divorced,40-49
0,1,0.8817357736245537,single,30-39
0,1,0.8407953851082867,married,50-59
1,1,0.8138200294231537,married,30-39
0,1,0.8443204559614923,divorced,50-59
0,1,0.7740408858720165,married,50-59
1,1,0.8288286876052376,single,30-39
0,1,0.8261581263825853,single,Under 30
0,1,0.6730970829206706,married,40-49
0,1,0.8196046358910787,single,Under 30
0,1,0.832016014866625,married,60+
0,1,0.6726936296620231,married,50-59
0,1,0.7546806838348048,married,30-39
0,1,0.8100780611671029,married,30-39
1,1,0.8315594089644816,married,50-59
0,1,0.7841910266828951,single,40-49
0,1,0.7404637535299983,single,40-49
1,1,0.791698034464798,single,30-39
0,1,0.7355401217006937,single,Under 30
0,1,0.8031073205990222,single,30-39
1,1,0.821526295753978,single,Under 30
1,1,0.791314661140801,married,30-39
1,1,0.7874653995221179,single,Under 30
1,1,0.6969130032966705,married,50-59
1,1,0.8062845622412511,married,30-39
0,1,0.7273307671931053,married,40-49
0,1,0.8092427253686931,married,30-39
0,1,0.8100138570225837,divorced,40-49
0,1,0.7866740817049738,married,30-39
1,1,0.8291416619851836,single,Under 30
0,1,0.6830176262312926,married,50-59
1,1,0.7603732954847111,divorced,40-49
0,1,0.8247310976188776,single,30-39
1,1,0.9401320734379887,single,Under 30
0,1,0.5880842778644827,single,30-39
0,1,0.7649296105458654,single,Under 30
0,1,0.8192949658122514,single,Under 30
0,1,0.7926756788413486,single,Under 30
1,1,0.9543407392458966,single,Under 30
1,1,0.7889144968343745,single,Under 30
0,1,0.7816215719234982,divorced,40-49
0,1,0.7875440516411815,married,40-49
0,1,0.7895189620622872,single,Under 30
1,1,0.7707976161702965,single,Under 30
0,1,0.7677829976227056,married,40-49
0,1,0.8163164233318567,married,30-39
0,1,0.8211904401608578,single,30-39
0,1,0.8377112735818079,single,Under 30
1,1,0.69978522264478,single,Under 30
0,1,0.8630097248031194,single,Under 30
1,1,0.6543260538043092,married,30-39
0,1,0.8253189248296152,single,Under 30
1,1,0.809043700268007,married,40-49
0,1,0.8025914178200607,single,40-49
1,1,0.7302357211993673,single,30-39
1,1,0.7565951039295746,married,40-49
0,1,0.8218116135880191,married,40-49
1,1,0.834728991543983,single,40-49
1,1,0.823118714719416,married,Under 30
0,1,0.8526037069388416,married,60+
0,1,0.8188029237242432,married,50-59
0,1,0.9532790593359274,married,40-49
0,1,0.7898166909396427,single,Under 30
0,1,0.7489023413117769,married,40-49
0,1,0.8092624860228661,married,40-49
0,1,0.7902442586158723,single,Under 30
0,1,0.825235747781052,married,40-49
0,1,0.8567359612810374,single,Under 30
1,1,0.8528093774436647,single,Under 30
0,1,0.7038346265628971,single,Under 30
0,1,0.7316369593733892,single,30-39
0,1,0.6965288635035627,married,60+
0,1,0.8305946873002531,single,30-39
1,1,0.7052993611802091,single,40-49
0,1,0.8265112237926332,divorced,40-49
0,1,0.8210659636543334,married,40-49
0,1,0.8307542435745164,single,40-49
0,1,0.824460798792687,single,30-39
0,1,0.7780690957425689,single,Under 30
0,1,0.8218168434407801,married,40-49
1,1,0.8158578336240555,single,30-39
0,1,0.7917591419445498,married,50-59
0,1,0.9409044750906947,married,40-49
1,1,0.8366436569789062,single,Under 30
0,1,0.8045712550882916,married,30-39
1,1,0.8262191443169384,single,30-39
0,1,0.6484413119688158,married,30-39
1,1,0.8310717444129623,single,Under 30
0,1,0.8148042197097806,single,30-39
0,1,0.8023899270589678,single,30-39
1,1,0.7835259028905063,single,Under 30
0,1,0.6803959427913527,single,30-39
1,1,0.6657461033311339,single,Under 30
0,1,0.790670903769838,single,Under 30
0,1,0.6861974416458565,divorced,50-59
0,1,0.8296694246376581,single,Under 30
0,1,0.6995425395138803,divorced,50-59
0,1,0.6626497006817129,married,40-49
1,1,0.7949480152909542,single,Under 30
0,1,0.750646049126627,married,30-39
0,1,0.7945161813597555,single,Under 30
0,1,0.5892907409828732,married,30-39
0,1,0.6219524941403973,married,50-59
1,1,0.8029761618006267,married,30-39
0,1,0.7883821520750155,divorced,30-39
0,1,0.8268919608012613,single,Under 30
1,1,0.782943892423021,married,50-59
0,1,0.6445565294237152,married,50-59
0,1,0.7720286747684075,married,50-59
0,1,0.666364989475207,single,30-39
0,1,0.7959628747662418,single,30-39
0,1,0.8059910668956977,single,Under 30
1,1,0.9198561684535658,single,30-39
0,1,0.7498662631904063,divorced,40-49
0,1,0.8246451720743159,single,Under 30
1,1,0.9339621079723017,married,50-59
0,1,0.6981986417126168,married,30-39
0,1,0.798174138504055,single,Under 30
0,1,0.710315939393247,married,50-59
0,1,0.7084689688105855,single,Under 30
1,1,0.6841073295648628,married,Under 30
1,1,0.7812271594155827,married,30-39
0,1,0.8496221837347523,single,30-39
0,1,0.6128539289515108,single,30-39
1,1,0.7492853815288365,divorced,40-49
0,1,0.617459400204816,married,40-49
0,1,0.7481454011416844,married,30-39
0,1,0.7062547001641147,married,50-59
0,1,0.7879639340591286,married,50-59
0,1,0.7774269723937912,married,40-49
0,1,0.7736652386302507,married,30-39
0,1,0.7761359213161032,divorced,60+
0,1,0.7965224747255408,married,40-49
1,1,0.9445037712859697,married,40-49
1,1,0.8458129664465451,married,60+
0,1,0.7843693975153112,single,30-39
0,1,0.9492042237688483,single,30-39
1,1,0.8435577852067223,single,Under 30
1,1,0.7910708868364391,divorced,40-49
1,1,0.8011910505010684,married,50-59
1,1,0.9346106190908331,single,Under 30
0,1,0.6824368603698391,married,60+
0,1,0.7277381210108755,single,Under 30
0,1,0.796208980529795,married,50-59
0,1,0.8264488332084814,single,Under 30
1,1,0.796208980529795,married,50-59
0,1,0.7617736712475895,single,Under 30
0,1,0.7315879286210503,single,40-49
0,1,0.8524216659807851,divorced,60+
0,1,0.8524216659807851,divorced,60+
0,1,0.8010069263350429,single,30-39
0,1,0.8307432991817678,single,Under 30
0,1,0.9573086682094764,single,Under 30
1,1,0.8235156967782453,single,30-39
1,1,0.9390291318699646,married,50-59
1,1,0.8235156967782453,single,30-39
0,1,0.7393455779712274,married,40-49
1,1,0.8081129372967704,married,30-39
1,1,0.9376915495800896,married,50-59
1,1,0.7897834972534302,married,50-59
0,1,0.7403582305200033,married,50-59
0,1,0.8243012319312021,married,40-49
0,1,0.8065961591210042,divorced,40-49
0,1,0.826832083061476,single,Under 30
1,1,0.8467144548501484,single,Under 30
0,1,0.8552538009232913,married,50-59
1,1,0.9341719672595207,single,30-39
1,1,0.7051869815803853,married,30-39
1,1,0.7996341290236096,married,30-39
0,1,0.8598943319824289,divorced,50-59
0,1,0.7884801717214784,divorced,40-49
0,1,0.6560608508825341,divorced,40-49
1,1,0.6590140600683531,married,40-49
1,1,0.8021080143414677,married,50-59
0,1,0.688657085682376,divorced,40-49
1,1,0.9370904696094451,married,30-39
0,1,0.6992963853818265,married,50-59
1,1,0.7857551292099801,married,40-49
0,1,0.7536908756717633,married,40-49
0,1,0.8115149347635685,single,30-39
0,1,0.8056978526016989,married,30-39
1,1,0.9572070153027437,divorced,50-59
0,1,0.7954067290645563,married,60+
1,1,0.7854799469987273,married,30-39
0,1,0.7075069354695148,married,60+
0,1,0.6207264110844142,married,40-49
0,1,0.7620428615648605,married,50-59
0,1,0.7772482405597031,married,50-59
0,1,0.7986131351634567,divorced,60+
0,1,0.6952267511912766,married,50-59
0,1,0.9433459570605685,married,30-39
0,1,0.7688761009461179,married,30-39
0,1,0.8201701406780972,married,60+
0,1,0.8056978526016989,married,30-39
0,1,0.784118071650522,single,Under 30
1,1,0.9605500028030812,divorced,50-59
0,1,0.8170482862722512,single,40-49
0,1,0.8335523007789465,married,50-59
0,1,0.8493048189468924,married,60+
0,1,0.7871728334641585,married,50-59
0,1,0.699711697762221,married,50-59
1,1,0.8346762381483944,single,Under 30
0,1,0.8321169179092107,married,60+
1,1,0.9303133569573643,divorced,50-59
0,1,0.8321169179092107,married,60+
1,1,0.7515750408803382,married,60+
0,1,0.7792840705286229,divorced,50-59
0,1,0.8321169179092107,married,60+
1,1,0.9267569645948197,married,40-49
0,1,0.8116764179973515,single,30-39
1,1,0.690141972811594,divorced,30-39
1,1,0.6881489100282261,single,30-39
0,1,0.8116764179973515,single,30-39
0,1,0.8158186800863593,married,60+
0,1,0.7370188116924041,single,30-39
0,1,0.8067093062645052,single,30-39
1,1,0.6917407522578674,single,Under 30
1,1,0.794274169610449,married,40-49
1,1,0.8296699900372045,married,60+
1,1,0.8284187045628817,married,60+
0,1,0.8042848908193183,single,30-39
1,1,0.7350330798085314,married,40-49
0,1,0.8162649451997634,single,Under 30
0,1,0.8153935670954516,single,30-39
0,1,0.6527086600779529,married,50-59
0,1,0.760558196416268,married,60+
1,1,0.6969369345839924,married,30-39
0,1,0.8153935670954516,single,30-39
0,1,0.5622153660898569,single,30-39
0,1,0.80029662171826,married,30-39
1,1,0.8157193617297841,single,Under 30
1,1,0.8333882442768338,married,60+
1,1,0.8166512000259393,single,Under 30
0,1,0.81010080805912,married,30-39
0,1,0.805186691851719,married,30-39
1,1,0.8097767114260239,single,30-39
0,1,0.7350330798085314,married,40-49
1,1,0.6799673344437969,married,50-59
0,1,0.7347701139499413,single,30-39
1,1,0.8289675680369404,married,60+
0,1,0.8382922312136494,single,Under 30
1,1,0.8339581121304247,single,Under 30
1,1,0.9403797903430238,single,40-49
1,1,0.810935730027825,single,40-49
1,1,0.7765636856196607,single,30-39
0,1,0.7997685832417781,single,40-49
0,1,0.9458331743077862,married,50-59
1,1,0.8379826599364072,married,60+
1,1,0.9425620471382912,married,40-49
0,1,0.9587990266380986,married,60+
0,1,0.6749090564289334,married,50-59
0,1,0.8336418902372559,married,60+
0,1,0.7047266228620923,single,Under 30
0,1,0.8014642435752601,married,30-39
0,1,0.7083201139516905,single,30-39
0,1,0.8210564461496913,single,Under 30
0,1,0.6662861765385114,married,30-39
1,1,0.9440493755333622,single,Under 30
0,1,0.7368861394276466,single,Under 30
0,1,0.7656717909710172,married,50-59
0,1,0.7232933001986418,married,Under 30
1,1,0.6997444936868913,married,30-39
1,1,0.7598502928093873,married,50-59
1,1,0.9400053109848956,married,30-39
0,1,0.6930836163066922,married,50-59
0,1,0.7889924343501614,single,Under 30
0,1,0.9249346834524405,single,Under 30
0,1,0.7995790650467695,married,30-39
0,1,0.6785541138999344,single,Under 30
0,1,0.8291321669200357,married,60+
1,1,0.7942106433042012,single,Under 30
1,1,0.8535811338718655,married,60+
0,1,0.7889924343501614,single,Under 30
1,1,0.7999047450561884,married,30-39
1,1,0.6940190710068376,single,30-39
0,1,0.944247435497754,divorced,40-49
1,1,0.775443606047348,single,40-49
0,1,0.6428228375773785,married,50-59
0,1,0.7597539813369194,married,40-49
0,1,0.6092275795854315,married,40-49
0,1,0.7745322022059036,single,30-39
0,1,0.7841470187149484,married,30-39
0,1,0.6687091603445814,divorced,40-49
1,1,0.6583173753500994,married,30-39
0,1,0.7920336982987517,married,50-59
1,1,0.6924978936963108,married,30-39
0,1,0.7634945371480809,married,40-49
0,1,0.9450745330150025,single,Under 30
1,1,0.7647774525523131,single,30-39
0,1,0.7378200892831648,married,60+
1,1,0.9407937491981275,divorced,30-39
1,1,0.6577370342528185,divorced,30-39
1,1,0.9409837785606161,married,30-39
1,1,0.7772828879549144,married,60+
0,1,0.9391432902632864,married,60+
0,1,0.9561412472587406,single,Under 30
0,1,0.9248502387163217,married,40-49
0,1,0.9421200375236745,married,40-49
1,1,0.9299793954063311,married,30-39
0,1,0.663517372922139,divorced,40-49
0,1,0.7081523025367774,divorced,40-49
1,1,0.7183143226749025,married,60+
0,1,0.9320938522841656,married,30-39
1,1,0.9278716361438608,married,30-39
1,1,0.6636119124352133,single,30-39
0,1,0.6667930215357583,married,30-39
0,1,0.6958372411886766,married,30-39
0,1,0.7144474784934016,married,60+
0,1,0.9036665943757323,single,30-39
0,1,0.9428269548512499,single,Under 30
0,1,0.7111077935709511,single,Under 30
0,0,0.49550624406963345,married,40-49
0,1,0.9561412472587406,single,Under 30
0,1,0.816429813590246,married,30-39
0,1,0.7954530114313826,married,40-49
0,1,0.9361413257570516,married,30-39
0,1,0.7027955817615195,married,40-49
0,1,0.6960321560879277,married,40-49
1,1,0.9267122383796769,married,50-59
0,1,0.825729848691778,married,60+
0,1,0.8924952501093677,married,50-59
1,1,0.7668090182052044,married,30-39
0,1,0.7744506676858823,married,30-39
1,1,0.9421429121495349,single,30-39
0,1,0.712609029394599,married,30-39
0,1,0.7865431195097539,married,50-59
0,1,0.627298378546523,married,40-49
0,0,0.45079972903275023,divorced,60+
0,1,0.7252134259878459,single,30-39
0,1,0.828551351819126,married,60+
0,1,0.7036666855015002,single,50-59
0,1,0.7871000461271958,divorced,40-49
1,1,0.9345708892557472,single,30-39
0,1,0.81731352162616,single,30-39
0,1,0.9409062673484505,married,50-59
0,1,0.6960991640872879,single,30-39
0,1,0.7594955591532222,married,40-49
0,1,0.9550551678922896,married,60+
0,1,0.7100311021244793,single,30-39
0,1,0.9467782043033841,single,30-39
0,1,0.67474368660699,single,30-39
1,1,0.7865431195097539,married,50-59
1,1,0.7724883099424381,single,30-39
1,1,0.765246052250877,single,Under 30
0,1,0.5727408083862475,married,30-39
0,1,0.7539510249227737,married,50-59
0,1,0.7963038345603577,single,Under 30
0,1,0.7867831424445915,married,50-59
1,1,0.7808238316067838,married,60+
1,1,0.8252032038683561,married,50-59
1,1,0.7722527523795659,married,50-59
0,1,0.8162527821146288,single,40-49
1,1,0.8437459764131248,married,60+
0,1,0.8129351486685531,single,Under 30
0,1,0.9483440513398577,single,Under 30
0,1,0.7009034508806207,married,40-49
1,1,0.9426914354210119,married,30-39
0,1,0.7374203284183177,married,60+
0,1,0.7102963708625389,single,Under 30
0,1,0.8480743402734924,single,30-39
0,1,0.8061067011841407,single,40-49
0,1,0.7724980551616694,single,50-59
0,1,0.790483718591741,married,60+
1,1,0.7148041790774688,married,50-59
1,1,0.6569728028099336,married,30-39
0,1,0.8120676866196199,single,30-39
1,1,0.9383364879762537,married,60+
1,1,0.9493450061346872,single,Under 30
0,1,0.7889580222338588,married,60+
0,1,0.945580808430524,married,50-59
0,1,0.5352663955585063,divorced,50-59
1,1,0.6813504512463785,married,40-49
0,1,0.7161159950209678,married,40-49
1,1,0.7811840518027307,married,50-59
1,1,0.6989691222550284,divorced,50-59
0,1,0.7865805706129267,divorced,50-59
0,1,0.7725676287696296,married,60+
0,1,0.6536167017749429,divorced,50-59
1,1,0.9326123393288144,divorced,50-59
1,1,0.7970583928025673,divorced,30-39
0,1,0.7038497515686042,married,30-39
1,1,0.7752513206859125,married,50-59
0,1,0.8284597950791411,married,60+
0,1,0.7520373334969455,married,50-59
0,1,0.7868537199859233,married,50-59
1,1,0.7086261984245191,married,40-49
0,1,0.8027948655290752,single,30-39
0,1,0.8851824032267308,married,50-59
0,1,0.6428247237220412,single,Under 30
0,1,0.8006297522290566,married,50-59
0,1,0.8050930017262571,divorced,40-49
0,1,0.8606015983656432,married,60+
0,1,0.802638450329801,married,60+
0,1,0.8247482669984897,single,Under 30
0,1,0.8017753784551186,married,60+
0,1,0.707789710677299,single,30-39
1,1,0.8247482669984897,single,Under 30
1,1,0.9398609020070113,divorced,30-39
1,1,0.9459326693055671,divorced,40-49
0,1,0.8181118111153799,single,30-39
0,1,0.7901092951961519,married,40-49
0,1,0.7991285475787318,single,Under 30
0,1,0.7607118061166326,single,Under 30
1,1,0.9622365882605515,single,Under 30
1,1,0.9383452863586162,married,40-49
1,1,0.7607118061166326,single,Under 30
0,1,0.7847064218488878,married,40-49
1,1,0.8574675562535726,single,Under 30
0,1,0.7593699551124724,single,Under 30
0,1,0.6827909097604027,married,30-39
0,1,0.9458084299029806,single,40-49
1,1,0.8292735722778282,single,Under 30
0,1,0.9399767970244035,single,40-49
1,1,0.7961123650953107,married,60+
0,1,0.7121750839236792,married,30-39
0,1,0.8929242537615152,divorced,40-49
1,1,0.8083811777677884,married,30-39
1,1,0.8699067021693249,married,60+
0,1,0.7106189876157077,married,40-49
1,1,0.9457173923440464,married,50-59
1,1,0.8011536093178652,married,60+
1,1,0.7342473092322254,single,Under 30
0,1,0.8054392640112853,single,30-39
0,1,0.8070090203866951,married,50-59
1,1,0.7393975644228807,single,30-39
0,1,0.9383292386871732,married,Under 30
1,1,0.8112728539327333,divorced,40-49
0,1,0.951808540705304,married,30-39
1,1,0.7792968752066273,single,Under 30
1,1,0.8485939693460237,single,Under 30
0,1,0.9305993977326905,single,Under 30
1,1,0.7877596942192838,married,30-39
0,1,0.7261072707674685,single,30-39
0,1,0.775603195217241,married,50-59
0,1,0.8334050965649725,single,30-39
0,1,0.8100004828784967,divorced,30-39
0,1,0.6710392994721188,married,60+
0,1,0.7153497586439782,single,30-39
0,1,0.8341196027313403,single,Under 30
1,1,0.8341196027313403,single,Under 30
0,1,0.8341196027313403,single,Under 30
0,1,0.8181966262139687,married,40-49
1,1,0.9455305545721473,married,50-59
0,1,0.7975676622981512,married,30-39
0,1,0.7918557352186749,single,Under 30
0,1,0.7716299360604216,married,40-49
0,1,0.816299377666732,single,30-39
0,1,0.8336733245237367,single,30-39
0,1,0.9446612420081476,married,40-49
0,1,0.9499814867911106,married,40-49
0,1,0.8459201337693194,single,Under 30
0,1,0.9579696488142974,married,60+
0,1,0.8469226554322675,married,60+
0,1,0.947066181543034,married,30-39
0,1,0.7194283669444177,single,30-39
0,1,0.8073810358972274,married,40-49
0,1,0.7315837151133736,married,40-49
0,1,0.745312779119728,married,40-49
0,1,0.8256929956831132,single,30-39
0,1,0.802328222402321,married,40-49
0,1,0.8211546135128726,single,Under 30
