is_promoted,predicted_is_promoted,predicted_probability,gender,age_group
0,0,0.3047562066776503,m,40-49
0,0,0.36564684704519146,f,50+
0,0,0.36771425026053683,m,30-39
0,1,0.7529955883363203,m,30-39
0,0,0.3517875160712531,f,30-39
0,0,0.4543308093355782,m,30-39
0,0,0.2767542166762082,f,50+
0,0,0.32582709813026683,m,50+
0,0,0.2745020616284283,m,Under 30
0,0,0.32313201185113666,m,30-39
0,1,0.5769273602000777,m,40-49
0,0,0.46055474806517516,m,40-49
0,0,0.40577153310536435,m,30-39
0,0,0.38642834626481504,m,40-49
0,0,0.18568179237260776,m,Under 30
0,0,0.13506563298101829,m,30-39
0,0,0.2859786757288703,m,30-39
0,0,0.26193344107916267,f,30-39
0,0,0.1877636010990428,m,30-39
0,0,0.16061523327958394,m,30-39
0,1,0.6356687579586208,f,30-39
0,0,0.19437471279556628,m,30-39
0,0,0.1629799980079239,m,30-39
0,1,0.544632667096441,m,50+
0,0,0.37198855157696237,f,30-39
1,1,0.8673825777464561,f,50+
0,1,0.66216826715143,f,Under 30
0,0,0.46369441969582276,m,30-39
0,0,0.042613826662539704,m,40-49
0,0,0.3048117321977039,m,30-39
0,0,0.448862856413113,m,30-39
0,0,0.13746246267104317,m,Under 30
0,0,0.1471362095232339,f,Under 30
0,1,0.5892629493642463,m,30-39
0,0,0.48936936873914144,m,Under 30
0,0,0.33619953188417884,m,30-39
0,0,0.21945665634729403,m,30-39
0,1,0.5080150837087851,f,40-49
0,0,0.2915605785580285,f,50+
0,0,0.03539664751125568,m,Under 30
0,0,0.15278918618974746,m,40-49
0,0,0.157550400124317,m,30-39
0,0,0.08050664131184951,m,30-39
0,0,0.33237910687034633,m,30-39
0,0,0.08627007547614182,m,30-39
0,0,0.057090084663562954,m,50+
0,0,0.1936412330049033,m,30-39
0,0,0.48881892760714823,m,30-39
0,1,0.8602310729474407,m,30-39
0,1,0.5555714049662906,m,30-39
0,0,0.4026774178612538,m,Under 30
0,0,0.42553979116299423,m,30-39
0,0,0.4758023719809508,f,30-39
0,0,0.2196292717104681,m,Under 30
0,0,0.4275089231415179,m,Under 30
0,1,0.6230623774981685,m,30-39
1,1,0.5657261495687086,f,30-39
0,0,0.2816227922309835,m,30-39
0,0,0.1319786839751048,m,30-39
0,0,0.142223616105493,m,Under 30
1,0,0.3310849243215332,m,40-49
0,0,0.4405061519378211,m,30-39
0,0,0.27058793483520277,f,40-49
0,1,0.6750246272552982,m,40-49
0,0,0.18367867633224771,m,30-39
0,0,0.31464774155625186,m,30-39
0,0,0.2904589476746598,m,30-39
0,1,0.5240522211689406,m,30-39
0,1,0.6456317729253703,f,Under 30
0,0,0.2656673172362984,f,30-39
0,1,0.8205524973512329,f,30-39
1,0,0.30556523742844977,f,Under 30
0,1,0.6473436444358892,m,30-39
0,0,0.12378742717231418,m,40-49
0,0,0.4824146548611625,f,50+
0,0,0.14452036336735993,f,30-39
1,1,0.9958698816987837,m,30-39
1,0,0.31851462600383984,f,30-39
0,0,0.3891295823142066,m,Under 30
0,0,0.14337701868118694,m,30-39
0,1,0.5708075664559077,f,30-39
0,0,0.04698454730780682,m,30-39
0,0,0.28105413340134094,m,40-49
0,1,0.6385054981570771,m,30-39
0,0,0.3902311502206152,m,30-39
0,0,0.2800315882107581,f,30-39
0,0,0.34036774745616016,m,40-49
0,0,0.3760336256976842,f,30-39
0,0,0.14030099942103724,m,Under 30
0,0,0.17895744333314967,m,40-49
0,0,0.06806664552963909,m,30-39
0,0,0.43469782345119634,m,30-39
1,0,0.45795268911009607,m,40-49
0,0,0.33887711766411405,m,Under 30
0,0,0.21566798647430144,f,30-39
0,0,0.28109368637829324,m,Under 30
0,0,0.32319280414086066,m,30-39
0,1,0.5980401407542085,m,Under 30
1,1,0.8045927573153844,m,30-39
0,1,0.5611954098211468,m,Under 30
0,0,0.2451572350491439,f,30-39
0,0,0.20399025928806355,m,40-49
0,0,0.44906255068641604,m,40-49
1,0,0.37576080079646945,m,Under 30
0,0,0.16901248066260927,m,40-49
1,0,0.1762361507117936,m,30-39
0,0,0.29627028742532063,m,30-39
0,0,0.16970358568664445,m,30-39
0,0,0.39863332953108116,f,30-39
0,1,0.7589779507268735,f,30-39
0,0,0.3549678383375628,m,30-39
1,1,0.7489496995436767,f,30-39
0,0,0.08450540625755827,m,30-39
0,0,0.26126570415762407,m,30-39
0,0,0.4195607261748781,m,30-39
0,0,0.08572869499875856,m,30-39
0,0,0.3944868115789672,m,30-39
0,0,0.22420668997212667,m,30-39
0,0,0.23408311289062114,m,Under 30
0,0,0.32143568339749107,f,Under 30
0,1,0.5442611862940993,m,30-39
0,0,0.19414893430179042,m,30-39
0,1,0.5351679231464759,f,Under 30
0,0,0.3590832420096896,m,30-39
0,0,0.2946932216974282,f,Under 30
0,0,0.26555210340857727,m,Under 30
0,0,0.13710100758733038,m,Under 30
0,0,0.3002742047113112,m,Under 30
0,0,0.1869752779761737,m,30-39
0,0,0.3256782135683327,f,30-39
0,0,0.26193893513907396,f,Under 30
0,1,0.5473340548351946,f,30-39
0,0,0.3519096410100348,m,30-39
0,1,0.6866349202140358,m,50+
0,1,0.694437486490469,f,30-39
0,1,0.5550789560098985,f,30-39
0,0,0.2896508637444883,m,Under 30
0,1,0.7087387618955546,f,Under 30
0,1,0.5813662899848838,m,30-39
0,0,0.2966109059133371,m,30-39
0,0,0.3413595142179107,m,Under 30
0,0,0.2856440449073731,m,50+
0,0,0.2172491689390774,m,40-49
0,0,0.3602612887438785,f,30-39
0,0,0.2551633212515642,f,30-39
0,0,0.15632293803499117,m,30-39
0,0,0.3462879502442087,m,30-39
0,0,0.23668553262988754,f,40-49
0,0,0.32051379449244,f,30-39
0,0,0.4140145839393216,f,Under 30
0,0,0.3796651692804926,m,Under 30
0,0,0.16533159399354028,m,30-39
0,0,0.23661934657700692,m,30-39
0,0,0.3569988034794486,m,Under 30
0,0,0.22344056309140883,f,50+
0,0,0.490682350583107,m,40-49
0,0,0.15430792735935295,m,50+
0,0,0.28219754264840485,f,30-39
0,0,0.23886102181503843,m,30-39
0,0,0.15172515678867332,m,30-39
0,0,0.4770954387746351,m,30-39
0,0,0.23674970058533892,m,30-39
0,0,0.46777862514140217,m,30-39
0,1,0.5699472887099577,m,Under 30
0,1,0.50596125264087,m,Under 30
0,1,0.6157970161810542,m,30-39
0,0,0.11057623829833374,m,40-49
0,0,0.28107498654893226,m,Under 30
0,0,0.18040583104903812,f,30-39
1,1,0.9989171788019353,f,30-39
1,1,0.8927293117396596,m,30-39
0,0,0.31306518465820343,f,40-49
0,0,0.2301585933992644,m,40-49
0,0,0.265369017019432,f,40-49
0,0,0.4619323461298415,m,30-39
0,0,0.15568245121354105,m,30-39
0,0,0.2517089244417034,f,Under 30
0,0,0.057724609662523324,m,30-39
0,0,0.07043780932924078,m,30-39
0,0,0.48246661766505977,f,Under 30
0,0,0.056600201809374806,m,40-49
0,1,0.5113960487434527,f,Under 30
0,0,0.17627871696161135,m,40-49
0,0,0.48949825518577733,m,Under 30
0,0,0.21895182335228933,m,30-39
0,0,0.04400768788049987,m,40-49
0,1,0.5589977033046306,f,30-39
0,1,0.5569559344501224,f,30-39
0,1,0.6363642814292609,m,30-39
0,0,0.11288859416961049,m,30-39
0,0,0.3402500904824595,m,30-39
0,0,0.27491480722679024,m,30-39
0,0,0.23223216250324483,m,Under 30
0,0,0.20308623551954863,f,Under 30
0,0,0.45495958933158226,f,50+
0,0,0.4912009657262929,f,30-39
0,0,0.28690205266590824,m,Under 30
0,0,0.2903484025788613,f,30-39
0,0,0.3454795030944236,m,30-39
0,0,0.11687171160962838,m,40-49
1,0,0.24457952215293977,m,30-39
0,1,0.5935398878483514,f,30-39
0,0,0.29061676409869747,m,30-39
0,0,0.36458583578171616,f,40-49
0,1,0.5051243073941611,f,Under 30
0,0,0.15265551184473444,m,30-39
0,0,0.3058063386248595,m,30-39
0,0,0.30615092607367556,f,40-49
0,0,0.21194007288118177,m,Under 30
0,0,0.17350891165830135,m,40-49
0,0,0.40400088409275803,m,30-39
0,1,0.5303981277730409,m,30-39
0,0,0.45696424697253885,m,30-39
0,1,0.5034186948853938,m,Under 30
0,0,0.2897383460716289,f,30-39
0,1,0.82806839077665,f,30-39
0,0,0.08281217987272692,f,30-39
0,0,0.11256046732780552,m,Under 30
0,0,0.16115040886145812,m,30-39
0,0,0.4472249812826843,f,30-39
0,0,0.1973329542629088,m,40-49
0,0,0.27879345815816037,f,50+
0,0,0.46455463195743174,f,30-39
0,1,0.6161313459671675,f,Under 30
0,0,0.3780950201127213,f,Under 30
0,1,0.514156010114595,m,Under 30
0,1,0.5540171699291969,f,30-39
0,0,0.1638543773032622,m,30-39
0,1,0.564567684020312,f,30-39
0,0,0.18226835213886003,m,Under 30
0,0,0.25651046410209927,m,30-39
0,0,0.3923181500345712,m,Under 30
0,0,0.1399642549450891,m,30-39
0,1,0.7846162790226907,m,30-39
1,1,0.6224300723271784,m,30-39
0,0,0.2813893582533455,m,40-49
0,0,0.4046370045893993,f,30-39
0,1,0.5813646631482192,m,30-39
0,0,0.44199339361685513,m,40-49
0,0,0.195824611191482,m,30-39
0,0,0.1551088252022349,m,30-39
0,0,0.10114209456447441,m,30-39
0,0,0.11324512851779152,m,30-39
0,0,0.1984614974999706,m,30-39
0,0,0.12066611971763751,m,40-49
0,0,0.2862932865021895,m,Under 30
0,0,0.47923119396307245,m,30-39
0,1,0.5799944069235404,m,Under 30
0,0,0.4770325528285583,m,Under 30
0,0,0.43125690779986264,m,30-39
0,1,0.545299186957187,m,30-39
0,0,0.3014217927893882,m,Under 30
0,0,0.34653336362363274,f,Under 30
0,0,0.4576761679351717,m,40-49
0,1,0.5046133571936952,m,40-49
0,1,0.6602946435428968,m,30-39
0,1,0.5292750372186944,f,30-39
0,1,0.5198620304194437,f,30-39
0,0,0.4686044822678627,m,50+
0,0,0.26253217192272493,m,Under 30
0,1,0.5371509846781048,m,Under 30
0,0,0.28999561861838896,m,30-39
0,1,0.6452435782642018,m,Under 30
0,1,0.7816634282792796,m,Under 30
0,0,0.26760090378738977,m,30-39
0,0,0.21007853731555726,m,30-39
0,0,0.35119566161723215,m,30-39
0,1,0.6955187378549406,m,Under 30
0,0,0.07380666879070505,m,30-39
0,0,0.14170822719171136,f,30-39
0,0,0.44421671364702686,f,Under 30
0,1,0.5075808827650996,m,Under 30
0,0,0.10018440756034137,f,40-49
0,0,0.4069817069316911,m,Under 30
0,0,0.08204624733578374,m,30-39
0,0,0.32015455761129963,m,30-39
0,0,0.42043501885432677,m,Under 30
0,0,0.3920580785908557,m,Under 30
0,0,0.19278821124939155,m,40-49
0,0,0.11122669155526531,m,30-39
0,0,0.2500921779803709,m,Under 30
0,0,0.44043462939937544,f,30-39
1,1,0.8578696498762226,f,Under 30
0,0,0.1812074303677721,f,Under 30
0,0,0.4182321242229741,f,Under 30
0,0,0.42695758818835455,m,30-39
0,1,0.9077990853172309,m,Under 30
0,0,0.4523951944820709,f,Under 30
0,0,0.09922017246591933,f,30-39
0,0,0.1494418786118029,m,Under 30
0,0,0.3457112481692286,m,Under 30
0,0,0.3332853615726739,m,40-49
0,0,0.3069809639719344,m,Under 30
0,1,0.7126468692895153,m,40-49
0,0,0.3128565803028971,m,40-49
0,0,0.28199589434077166,f,Under 30
0,0,0.4615407107157255,m,30-39
0,0,0.381371177369531,m,40-49
0,1,0.5215651876211893,m,30-39
0,1,0.55726417399716,m,30-39
0,1,0.7297676243297327,f,40-49
1,1,0.8580192882962872,m,30-39
0,0,0.17321724223303483,f,Under 30
0,1,0.5760862798175441,m,50+
0,0,0.34801106190656095,m,30-39
0,0,0.3526654606032929,m,30-39
0,1,0.7170758264370249,m,30-39
0,0,0.16591053956176977,m,30-39
0,0,0.2993574136148824,f,50+
0,1,0.5006045285832881,m,Under 30
0,0,0.24994512562409374,f,30-39
0,0,0.3078466654462868,m,30-39
0,0,0.25515928870638155,m,Under 30
0,0,0.17446910952591158,m,30-39
1,0,0.2602040396324,m,Under 30
0,0,0.1724368101127686,m,Under 30
0,0,0.3555841740001794,m,30-39
0,0,0.452430834258851,m,Under 30
0,1,0.5503522707580613,m,Under 30
0,0,0.1098836120055259,m,30-39
0,1,0.7444740970460428,m,30-39
0,0,0.3957305089176832,m,40-49
0,0,0.3994462858630485,f,30-39
0,1,0.5825759442831556,m,Under 30
0,0,0.476051482017259,m,30-39
0,0,0.4461232220777168,m,30-39
0,0,0.09038104434761843,m,30-39
0,0,0.17102795287413838,m,30-39
1,0,0.44683184599962955,f,30-39
0,0,0.36703378135800974,f,30-39
0,0,0.394767588107314,m,40-49
0,0,0.07939253790579136,m,Under 30
0,1,0.656666610114015,m,30-39
0,1,0.6176129132687874,f,40-49
0,0,0.18827643544839698,m,40-49
0,0,0.48656267653859947,f,30-39
0,0,0.37493693860510835,f,40-49
0,0,0.22196997450807526,f,30-39
0,0,0.42757505266912454,m,Under 30
1,1,0.96387285670523,m,40-49
0,1,0.7112965948844715,m,30-39
0,1,0.6632229729223498,m,30-39
0,0,0.41778002015809823,m,Under 30
0,0,0.44722643606796963,m,Under 30
0,0,0.2517966005756101,m,30-39
0,0,0.23511641015076643,f,50+
0,0,0.17093965738111258,m,Under 30
0,0,0.07203556645199856,m,Under 30
0,0,0.27029563459159633,m,40-49
0,1,0.636476475657617,m,30-39
0,0,0.13745978918439358,m,30-39
0,0,0.09520966202401461,m,Under 30
0,0,0.07189890213396152,f,40-49
0,1,0.5946815764465566,m,Under 30
0,1,0.5533504972520727,f,30-39
0,0,0.34368749833033696,m,30-39
0,0,0.21129881006915519,m,30-39
0,1,0.638106425482378,f,Under 30
0,0,0.25928043748418383,f,40-49
0,0,0.10706053478445811,m,30-39
0,0,0.28329054417124216,m,Under 30
0,0,0.3548782579304455,m,40-49
0,0,0.35862067167150136,f,30-39
0,0,0.26883203935902694,m,30-39
0,0,0.38471067873036763,f,Under 30
0,0,0.49212395774117057,f,30-39
0,0,0.15706808420051274,m,30-39
0,0,0.46090094732799597,m,40-49
0,1,0.7227940939880205,f,30-39
0,0,0.20962316190469718,m,30-39
0,1,0.6480417633759696,m,Under 30
1,1,0.6251255459353688,m,30-39
0,1,0.6007965821557436,f,40-49
0,0,0.1153756250999532,f,40-49
0,0,0.29663217655933777,m,30-39
0,0,0.49700828761485033,m,40-49
0,0,0.1599754789410075,m,50+
0,0,0.4284401167653029,m,Under 30
0,0,0.32820628917457734,m,30-39
0,0,0.16116041642175066,f,50+
0,0,0.3033958514445159,m,Under 30
0,0,0.3013506946796303,m,30-39
0,0,0.334770428845811,m,40-49
0,0,0.16866440834181143,m,Under 30
0,1,0.5182015506899669,m,30-39
0,0,0.3668918937256276,f,40-49
1,0,0.47042719781691583,m,Under 30
0,0,0.38148624371563666,m,Under 30
0,1,0.7046261491341075,f,30-39
0,0,0.11598122687736219,m,50+
0,0,0.17438774424054265,f,Under 30
0,1,0.7750096763551216,f,30-39
0,0,0.38947633975401635,m,50+
0,0,0.4595884455706674,m,Under 30
0,0,0.10437525360484576,m,30-39
0,0,0.2311421211436336,f,Under 30
0,0,0.125986623146551,m,Under 30
0,0,0.3711971770267595,f,Under 30
1,1,0.7125448310072892,m,30-39
0,1,0.5737353349086174,m,30-39
0,0,0.11562269569900978,m,30-39
1,0,0.06168931064412711,f,Under 30
0,0,0.024300609111773563,m,Under 30
0,0,0.2703699329832098,m,50+
0,0,0.48892905275720744,m,Under 30
0,1,0.5218421793049595,m,40-49
1,1,0.9981557939168307,m,40-49
0,0,0.2650479173799325,m,30-39
1,1,0.9996341458947925,m,Under 30
0,1,0.7763801696400126,m,30-39
0,1,0.6426357188581442,f,30-39
0,0,0.10020539009219624,f,30-39
0,1,0.6669765442080313,m,30-39
0,0,0.12144299132765136,m,30-39
0,0,0.378344812919377,m,Under 30
0,0,0.4935340987353827,f,30-39
0,0,0.38499318859853937,m,Under 30
0,0,0.4128328222605044,m,Under 30
0,1,0.510884424252186,m,30-39
1,0,0.4943186773016114,f,30-39
0,0,0.16376193629597374,m,Under 30
0,0,0.2154373969679039,m,Under 30
0,1,0.5769167109081628,m,Under 30
0,0,0.2862865556601843,m,30-39
1,1,0.9589367329696306,m,30-39
0,0,0.10871655551316999,m,30-39
0,0,0.41706482920552745,m,30-39
0,0,0.2571933196314049,f,Under 30
0,0,0.13992831995894822,f,30-39
0,0,0.3277952553929535,f,30-39
0,0,0.36055321528472,f,30-39
0,0,0.3288201571760946,m,50+
0,0,0.21083827487839873,m,50+
0,0,0.4508852529160905,m,30-39
0,0,0.29632613223322335,f,Under 30
0,0,0.4018176476058427,m,Under 30
0,0,0.27761302800093934,m,30-39
0,0,0.12144709050037969,f,Under 30
0,0,0.22938174650106577,m,30-39
1,0,0.3242456832266175,m,30-39
1,0,0.16538726537495774,m,Under 30
0,0,0.22273158466570017,f,50+
0,1,0.622547764336542,f,30-39
0,0,0.25833543264969216,m,30-39
0,0,0.08119420810740287,m,30-39
0,0,0.2513323249400165,f,Under 30
0,0,0.3275908200926119,m,Under 30
0,0,0.41637496054494055,m,30-39
0,1,0.5604971255036036,f,40-49
0,0,0.15591390771347666,m,40-49
0,0,0.07088841811974098,m,30-39
0,0,0.17169663068864943,m,40-49
1,0,0.3809868801083057,m,50+
1,0,0.2501799874811242,m,Under 30
0,1,0.5898987324883697,f,30-39
0,1,0.5241731349236617,f,Under 30
0,1,0.5608058570155158,m,30-39
0,1,0.5325368363383257,m,30-39
0,0,0.13787068265596103,m,40-49
1,1,0.8342507111113003,m,30-39
0,1,0.5223317158243663,m,Under 30
0,1,0.6713770717438458,f,Under 30
0,0,0.3391339363276956,m,Under 30
0,0,0.12190425732436681,m,40-49
0,0,0.08033005388518515,m,50+
0,0,0.39014025937076013,f,30-39
0,0,0.46381225317562125,f,30-39
0,0,0.10105111132668594,f,30-39
1,0,0.24096046310055858,f,Under 30
0,0,0.3536526103470792,m,30-39
0,1,0.5799563026158551,f,30-39
1,1,0.9938233031557376,m,30-39
0,0,0.15467235551293207,m,40-49
0,0,0.09333220876423796,m,30-39
0,1,0.5233280527905213,f,40-49
0,0,0.46853383676362714,m,30-39
0,0,0.3978769285536609,f,50+
0,0,0.49690762873362176,m,30-39
0,0,0.11707035783843577,f,50+
0,0,0.3652740596997733,f,30-39
0,0,0.4511580843363556,m,Under 30
0,0,0.38642554642649213,f,50+
0,0,0.23900627596239796,f,30-39
0,0,0.1362972663880744,m,Under 30
0,0,0.4979624177412885,m,30-39
0,1,0.6558459210848369,m,30-39
0,0,0.2900377779841735,m,30-39
0,0,0.06619116354529535,m,Under 30
0,1,0.5630778473050955,f,30-39
1,1,0.9973791344681945,f,30-39
0,0,0.42857137302857,m,Under 30
0,0,0.23234740369644824,m,30-39
0,0,0.11643173228336709,m,30-39
0,0,0.3426699490756183,f,50+
0,0,0.18006629525830803,m,30-39
0,0,0.2995099936571586,m,30-39
0,0,0.24779843200236457,f,30-39
0,0,0.2872907708869946,m,Under 30
0,0,0.4329257242472719,f,40-49
0,0,0.30942218312568026,m,30-39
0,0,0.36618598603273733,f,30-39
0,0,0.48193745371986263,f,30-39
0,1,0.6295547876960731,m,30-39
0,0,0.16622830213909687,f,30-39
0,0,0.1542514047929184,m,Under 30
0,0,0.24439705282323254,f,Under 30
0,0,0.27663530133273156,m,40-49
0,1,0.5348785086703114,f,30-39
0,0,0.24152811397423438,f,40-49
0,1,0.5913726151698235,f,30-39
0,0,0.19737319165806994,m,50+
0,1,0.5583380804093111,f,30-39
0,0,0.3705205293198726,m,30-39
0,0,0.45638284787468886,f,50+
1,1,0.7186633172609744,m,30-39
0,1,0.5703453546306574,m,Under 30
0,1,0.6055860965711477,m,30-39
0,0,0.3233018403834955,m,30-39
0,0,0.4208260469946385,m,30-39
1,1,0.9988684003047751,m,30-39
0,0,0.24779628318141672,f,40-49
0,1,0.5900364952643553,m,30-39
0,0,0.4144776066755795,m,30-39
0,0,0.25920993500918593,m,30-39
0,0,0.1427806275149552,m,30-39
0,0,0.13868829009335604,m,30-39
0,0,0.165691801769629,m,50+
0,0,0.293008960227681,m,40-49
1,1,0.9696757130602794,m,50+
0,0,0.15643309072193423,m,40-49
0,1,0.5700397274729113,m,30-39
0,1,0.70070953622062,f,30-39
0,0,0.4692529335609053,m,Under 30
0,0,0.38826714790987943,m,Under 30
0,0,0.21915471015406943,f,40-49
0,0,0.22876145723348432,m,40-49
0,0,0.3063047337317746,f,Under 30
0,0,0.1904818862536245,m,30-39
0,0,0.2715904514541881,m,30-39
0,0,0.3067253244346935,m,Under 30
0,0,0.19846673012190566,m,Under 30
0,1,0.544076859572693,f,40-49
0,0,0.07841355855168222,m,40-49
0,1,0.577396996164708,m,30-39
0,1,0.7908854512851005,m,Under 30
0,0,0.27302423235669343,f,30-39
0,0,0.0896119094789392,m,40-49
1,1,0.9819872522105864,m,30-39
0,0,0.3222471613345485,m,30-39
0,0,0.17648680994423446,m,30-39
0,0,0.48510874776075324,m,40-49
0,0,0.2892293597365038,m,30-39
0,0,0.41876686273172925,m,40-49
0,0,0.4038941857653299,m,40-49
0,0,0.2516095361470895,m,30-39
0,0,0.447809934059908,m,30-39
0,1,0.5826490570016374,f,Under 30
0,1,0.6026919740141978,m,Under 30
1,0,0.4305313051493236,m,30-39
0,0,0.1525919672415957,m,Under 30
0,1,0.9478069915248266,m,30-39
1,1,0.9913309419386953,m,30-39
0,0,0.21018791975022041,m,40-49
1,0,0.43476261520891196,f,30-39
0,0,0.21083931181746846,m,30-39
0,1,0.6337361485615896,f,30-39
0,1,0.6206083549623103,m,30-39
0,0,0.14081322473271596,m,40-49
1,1,0.5967190267558871,f,30-39
0,0,0.3027736610056276,m,Under 30
0,1,0.7506945221561353,f,30-39
0,0,0.29528099031220256,m,30-39
0,0,0.37790181772506365,m,30-39
0,0,0.3488702150814206,m,Under 30
0,0,0.3637423324424326,f,Under 30
0,0,0.33745676691709303,m,30-39
0,0,0.12646268820663908,f,30-39
0,0,0.38293971370664104,m,Under 30
0,0,0.20260477268566343,m,Under 30
0,1,0.5248028207092686,f,Under 30
0,0,0.2921421400410825,m,Under 30
0,1,0.674454553599977,m,Under 30
1,0,0.4047814446853802,m,30-39
0,0,0.24856151601483,m,30-39
0,1,0.5330597299562579,m,30-39
0,0,0.24884373411329516,f,Under 30
0,0,0.29551595349532384,f,Under 30
0,0,0.20400380413436897,f,30-39
1,0,0.1946319887497343,f,Under 30
0,0,0.45967636706222026,m,30-39
0,0,0.17209046567840683,f,50+
0,0,0.29831755339100813,f,30-39
0,1,0.7665290124198768,m,30-39
0,0,0.3965992439785665,m,30-39
0,0,0.17470648819622178,f,Under 30
1,1,0.9096105505234436,m,30-39
0,0,0.1979319760597828,m,50+
0,0,0.1787569419406382,m,50+
1,1,0.5447768482279042,m,40-49
0,1,0.70572564289684,f,30-39
0,0,0.4541899264548642,f,30-39
0,1,0.6403517640871944,m,30-39
0,0,0.4363516699795996,m,40-49
0,0,0.2194234079979572,m,30-39
0,0,0.13105052977697726,m,30-39
0,0,0.32709238113160205,m,50+
0,0,0.4546915978126103,m,Under 30
0,0,0.4082703852478233,m,40-49
0,0,0.32322212602215916,m,30-39
1,1,0.5878792082078461,m,30-39
0,1,0.5135776652085698,m,Under 30
0,1,0.5893147966835744,m,30-39
1,1,0.7940859980195812,m,40-49
1,1,0.9059525464831708,m,40-49
0,1,0.6913067764194806,m,30-39
0,1,0.7896831110025774,f,30-39
0,1,0.5839889463985453,f,30-39
0,0,0.2723829636942636,m,40-49
0,0,0.21870229240691444,f,40-49
0,0,0.16197285489438237,m,30-39
0,0,0.3328343762049018,f,Under 30
0,0,0.2933808648157962,m,40-49
0,0,0.028990536033540692,m,Under 30
0,0,0.38857890048531296,f,30-39
0,0,0.30441790616475395,m,50+
0,0,0.3488275274253023,f,Under 30
0,1,0.5297862826064559,m,40-49
0,1,0.5218355309413023,m,30-39
0,1,0.7121750704136667,f,30-39
0,0,0.37887142514969874,m,30-39
0,0,0.2290278067424312,m,Under 30
0,0,0.2534605438920852,m,30-39
0,0,0.14865724708704145,m,40-49
0,0,0.2879174826402502,m,30-39
0,0,0.47878719903712075,f,50+
0,0,0.17905704717742846,m,Under 30
0,0,0.4518041521140472,m,30-39
0,0,0.46290207833996233,f,30-39
1,0,0.27970297252479015,m,30-39
0,0,0.12184416021443843,m,40-49
0,1,0.5512196808342946,m,Under 30
0,0,0.21006577143981048,m,Under 30
0,0,0.14029714709383212,f,30-39
0,0,0.3792103524620984,m,Under 30
0,0,0.1064143585170075,m,Under 30
1,1,0.6556724304701425,f,30-39
0,0,0.23810210037187077,m,50+
0,0,0.394999585637751,m,Under 30
0,1,0.7884439728356274,m,Under 30
0,0,0.2711729123132114,m,Under 30
0,0,0.12234640415931508,m,40-49
0,0,0.3917496887653181,m,30-39
0,0,0.26004337373608777,m,30-39
0,0,0.23702847599205357,m,50+
1,1,0.5345884686263335,m,30-39
0,0,0.4648463905702093,f,Under 30
0,0,0.20265651470023952,m,30-39
0,0,0.26258422785715463,f,Under 30
0,0,0.26719939698021467,m,40-49
1,1,0.8867621780998137,f,Under 30
0,0,0.21643456459088134,f,Under 30
0,1,0.6252182443444747,f,30-39
0,0,0.38393592583965114,f,50+
0,1,0.584211481177943,m,30-39
0,0,0.21827030909193962,f,30-39
0,0,0.15308182940354412,f,Under 30
0,0,0.2539432495792213,m,30-39
1,1,0.8276832516520023,f,30-39
0,1,0.5089683815716719,m,30-39
0,0,0.09479898331966188,f,50+
0,0,0.15225519029081086,m,50+
0,0,0.30600719422092854,m,30-39
0,0,0.2512156737142804,m,40-49
0,0,0.1540818875399895,m,30-39
0,0,0.39771305377234195,m,30-39
0,0,0.45872013918751264,m,Under 30
0,0,0.24437573104665536,m,30-39
0,1,0.539335426440133,m,Under 30
0,1,0.6506326336919378,m,Under 30
0,0,0.15646992578003915,m,Under 30
0,0,0.318927432149977,f,Under 30
0,0,0.1034805814097182,f,30-39
0,0,0.465209029750347,m,30-39
1,1,0.9107581590728736,m,Under 30
0,0,0.39738442369384785,f,30-39
0,1,0.8539554581603842,m,30-39
1,1,0.6180696666879347,f,Under 30
0,0,0.22206037540728182,m,30-39
0,0,0.3678470588533247,f,30-39
0,0,0.2694609399201066,m,Under 30
0,1,0.5103110306956407,f,30-39
0,0,0.4748787922879848,m,40-49
0,1,0.534345831988259,f,40-49
0,0,0.07549006329602323,f,50+
0,1,0.618804215199135,f,Under 30
0,0,0.4913057838503713,f,Under 30
0,0,0.12104853091045437,m,Under 30
0,0,0.4778521228888471,f,Under 30
0,0,0.13389182011703268,m,30-39
0,0,0.21040601173066587,m,Under 30
0,0,0.04925281677922316,m,30-39
0,0,0.27123022920838563,m,40-49
0,0,0.4638840094221391,f,40-49
0,0,0.41013454841587293,m,30-39
0,0,0.12235125407375426,m,Under 30
0,0,0.07195240149835624,f,30-39
0,0,0.2483616954723606,f,30-39
0,1,0.5699762567503649,m,30-39
0,0,0.07184688371719343,m,30-39
0,0,0.2513424623697613,m,30-39
0,0,0.22101291041624843,m,Under 30
0,0,0.45905773562838864,m,40-49
0,0,0.32590160849387667,m,30-39
0,0,0.37173871842501677,f,30-39
0,1,0.7343389646453301,m,30-39
0,0,0.3533085995440896,m,30-39
0,0,0.4577471147708651,m,30-39
0,1,0.5907750203886247,f,Under 30
0,0,0.37666249162163834,m,30-39
0,0,0.4392215422317064,m,40-49
0,1,0.5543483732419905,f,Under 30
0,1,0.5191116148524674,m,Under 30
0,0,0.43778925390246354,m,Under 30
1,0,0.47943349057779816,m,Under 30
0,0,0.3108727295943103,m,40-49
0,0,0.08263927400346545,m,Under 30
0,0,0.4660771033545399,m,30-39
1,1,0.984155302612919,m,30-39
0,0,0.251160510481189,m,30-39
